,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2010,Scotland,Aberdeen City,309.6635189,4541.205468,4850.868987,102.4891955,351.7995459,4.915554706,5.635804913,96.8924871,21962.61682,227.9066907
2,2010,Scotland,Aberdeen City,73.07455346,4254.576414,4327.650968,100.7987571,250.4625406,1.323068031,6.198019006,95.6372598,21629.21348,160.2811935
3,2010,Scotland,Aberdeen City,222.8232739,7758.521355,7981.344629,96.86495426,223.9252781,2.489181111,6.452041152,96.19695681,17647.05882,157.4545393
4,2010,Scotland,Aberdeen City,659.9476723,4326.274687,4986.222359,101.7911328,620.0554408,11.03114297,5.084717195,74.34513291,33042.52999,892.0112597
5,2010,Scotland,Aberdeen City,144.9920176,3862.131792,4007.12381,97.3100185,330.5257977,3.347732154,6.018719513,81.78818737,20216.04938,368.5045879
6,2010,Scotland,Aberdeen City,86.68843633,3651.038998,3737.727434,100.6771005,273.3919342,0.794233518,6.096004802,96.55113547,23068.89353,169.2014162
7,2010,Scotland,Aberdeen City,115,4356,4471,90.63857777,239.8,0.636287027,6.213586409,95.2,25771.32486,220.565526
8,2010,Scotland,Aberdeen City,247.9384704,4709.646182,4957.584653,99.15924938,329.4912252,2.667207677,5.874397032,96.68135867,22022.8385,406.6684016
9,2010,Scotland,Aberdeen City,480,3325,3805,102.93669,486,11.39233905,4.763315177,84.6,32349.46871,758.4609583
10,2010,Scotland,Aberdeen City,175,4263,4438,104.9693717,570.8,3.545600867,6.290359262,86.5,24280.35044,732.3903557
11,2010,Scotland,Aberdeen City,410,5756,6166,100.260282,582.9,10.51029124,5.784080461,94.7,27777.77778,829.5885617
12,2010,Scotland,Aberdeen City,45.79558011,3850.723435,3896.519015,99.66574854,321.7379193,0.70775537,5.967903743,99.93860148,19733.92461,771.3696031
13,2010,Scotland,Aberdeen City,203.7966805,5918.120332,6121.917012,98.57665085,420.1,4.662511425,6.35,94.6,26599.3266,432.982098
14,2010,Scotland,Aberdeen City,315,3703,4018,91.20158761,735.5,20.26002609,6.083164696,93.3,25559.10543,5317.438296
15,2010,Scotland,Aberdeen City,440,3874,4314,81.26261036,735.5,15.04207005,5.40314105,93.3,20000,5600.381687
16,2010,Scotland,Aberdeen City,220,5729.87045,5949.87045,84.54277316,561.5,7.8060529,5.508047612,80,20161.29032,486.3357888
17,2010,Scotland,Aberdeen City,260,4175,4435,94.5533603,403.1,1.419578299,6.129490646,96.2,24494.64923,400.5466748
18,2010,Scotland,Aberdeen City,521.9784324,3373.144248,3895.122681,106.2558536,598.3,11.41027974,4.82357629,90,29506.31458,892.0867033
19,2010,Scotland,Aberdeen City,432.9234973,4084.29235,4517.215847,99.43713028,492.0445328,7.906537736,4.921293123,90.59582505,21898.73418,535.2058805
20,2010,Scotland,Aberdeen City,135,4553,4688,94.24657442,338.9514623,4.896622112,5.634082584,94.70231015,18348.62385,269.952239
21,2010,Scotland,Aberdeen City,199.8235294,3459.271895,3659.095425,104.8304827,500.835243,5.327593851,5.360135268,94.58517513,24583.33333,541.030022
