,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2012,Scotland,Aberdeen City,309.7,4541.2,4850.9,101.2238105,377.9319092,5.419399063,5.697580212,97.98092879,20571.42857,183.2980011
2,2012,Scotland,Aberdeen City,73.1,4254.6,4327.7,99.73702447,281.2918642,1.458682504,6.234669258,94.84736711,22098.76543,159.7089474
3,2012,Scotland,Aberdeen City,222.8,7758.5,7981.3,94.95547607,202.4961224,2.598828744,6.432005609,99.97311846,18933.33333,87.00625681
4,2012,Scotland,Aberdeen City,659.9,4326.3,4986.2,100.4831148,509.155938,12.16183512,5.044097596,78.93625932,35876.99317,683.2225115
5,2012,Scotland,Aberdeen City,145,3862.1,4007.1,94.32038631,222.3800181,3.021328269,5.971431261,94.32715547,18992.80576,312.4226288
6,2012,Scotland,Aberdeen City,86.7,3651,3737.7,98.57571365,331.4084573,0.875642453,6.099333988,99.76648395,23260.64382,132.598385
7,2012,Scotland,Aberdeen City,115,4356,4471,89.33207575,190.8,0.701506448,6.132215722,100,23518.85099,182.0892869
8,2012,Scotland,Aberdeen City,247.9,4709.6,4957.6,100.7825017,341.9104327,2.940596464,5.884054217,91.98382531,19853.53946,324.9586536
9,2012,Scotland,Aberdeen City,480,3325,3805,102.2042928,450.8,12.5600538,4.903670781,90,31479.28994,649.2000015
10,2012,Scotland,Aberdeen City,175,4263,4438,105.2625391,632.7,3.469171778,6.231653955,86.2,27249.35733,404.6919272
11,2012,Scotland,Aberdeen City,410,5756,6166,98.49000874,489,10.29106871,5.797344312,87.5,27510.04016,810.4752329
12,2012,Scotland,Aberdeen City,45.8,3850.7,3896.5,99.41458415,337.0507675,0.780300295,6.121201313,99.93723707,19301.84805,698.4283748
13,2012,Scotland,Aberdeen City,203.8,5918.1,6121.9,95.2990313,349.4,4.96733672,6.32,100,24006.3593,434.5688236
14,2012,Scotland,Aberdeen City,315,3703,4018,87.84301521,767.9,18.28467355,5.821391369,100,33438.4858,5168.585843
15,2012,Scotland,Aberdeen City,440,3874,4314,73.24062482,767.9,16.58388223,5.404850086,100,39240.50633,5427.730965
16,2012,Scotland,Aberdeen City,220,5729.9,5949.9,81.91700893,476.7,7.310135804,5.461339829,83.3,23119.77716,497.9078838
17,2012,Scotland,Aberdeen City,260,4175,4435,91.37493223,309.1,1.565085074,5.989681762,91.7,22602.73973,348.243502
18,2012,Scotland,Aberdeen City,522,3373.1,3895.1,106.7147487,511.2,12.57983342,4.907156601,84.2,29024.94331,608.3921454
19,2012,Scotland,Aberdeen City,432.9,4084.3,4517.2,97.48850171,472.5706759,8.657682425,5.010176825,94.03111332,23636.36364,376.0982708
20,2012,Scotland,Aberdeen City,135,4553,4688,94.24657442,337.6477021,4.76270451,5.660677936,96.27181126,21081.08108,196.0575456
21,2012,Scotland,Aberdeen City,199.8,3459.3,3659.1,107.350538,569.2006245,5.87367222,5.370018462,89.24040185,23163.84181,515.3166804
22,2012,Scotland,Aberdeen City,864.6,4228.9,5093.5,89.18690688,811.6,18.90683772,4.88600082,85.7,27272.72727,1558.798787
23,2012,Scotland,Aberdeen City,1065,3405,4470,92.78462908,689.3,20.12207788,4.598790595,81.4,33561.64384,1359.421172
24,2012,Scotland,Aberdeen City,430,3631,4061,71.29912561,849.3,18.84514826,5.254198741,77.8,28571.42857,997.1620213
25,2012,Scotland,Aberdeen City,240,3487,3727,64.55586026,849.3,9.270631589,4.850475037,77.8,18674.6988,1093.31158
26,2012,Scotland,Aberdeen City,962.2,8575.1,9537.3,84.12923216,820.1805291,14.78105125,5.280667433,93.14154535,33088.23529,1183.348572
27,2012,Scotland,Aberdeen City,445,3945,4390,86.03540122,736.7,10.30070177,5.296027252,88.2,28248.58757,1054.929067
