,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2018,Scotland,Aberdeen City,317,4492,4809,104.5803167,284.7639252,10.89494163,5.977844001,99.93475025,19223.10757,114.1832949
2,2018,Scotland,Aberdeen City,74,4334,4408,89.54306384,208.963367,4.373522459,6.162018966,89.11803067,16408.66873,96.6932438
3,2018,Scotland,Aberdeen City,208,6657,6865,87.08775058,158.8781149,3.021582734,6.398041027,99.94273452,17381.6568,60.00782132
4,2018,Scotland,Aberdeen City,713,4784,5497,94.72294497,602.3486071,17.7399757,4.88670691,100,29889.29889,404.4604166
5,2018,Scotland,Aberdeen City,132,4383,4515,95.44937821,241.8135726,1.782820097,5.802710014,96.11089837,22800,290.2498484
6,2018,Scotland,Aberdeen City,88,3958,4046,95.73088452,182.1567511,1.5,6.114004807,100,22025.56539,86.64967044
7,2018,Scotland,Aberdeen City,84,4866,4950,83.23897842,196.3548258,3.783783784,5.889555812,100,21314.38721,146.1024867
8,2018,Scotland,Aberdeen City,270,4914,5184,93.40270046,177.6745155,5.291576674,6.036400979,98.80162814,21117.50205,277.4794307
9,2018,Scotland,Aberdeen City,461,3434,3895,104.0568352,560.7701806,19.03225806,5.411662628,100,31013.43101,554.2066646
10,2018,Scotland,Aberdeen City,136,4456,4592,104.6693293,680.2482841,3.214285714,5.894304125,77.78883621,22062.35012,392.7947574
11,2018,Scotland,Aberdeen City,399,5334,5733,101.171766,272.7481404,9.558823529,5.856080823,92.8204597,23314.06551,438.1278332
12,2018,Scotland,Aberdeen City,64,3611,3675,97.02254379,109.6113817,3.823529412,6.490024634,99.89898277,20620.43796,505.5181488
13,2018,Scotland,Aberdeen City,159,6192,6351,94.00846446,245.8694169,6.197854589,6.35,100,26166.66667,274.5790009
14,2018,Scotland,Aberdeen City,263,3744,4007,90.66548252,703.9732486,10.61093248,4.875218555,100,27635.32764,3204.843189
15,2018,Scotland,Aberdeen City,238,2440,2678,72.16331716,802.9035424,28.70813397,4.35755074,100,36842.10526,3956.485263
16,2018,Scotland,Aberdeen City,184,4943,5127,79.52592196,256.8887695,5.807622505,5.562047781,77.77798738,21241.05012,359.9378749
17,2018,Scotland,Aberdeen City,236,4765,5001,89.06628327,475.1026499,3.791469194,5.445175036,82.64423015,25656.32458,274.1856542
18,2018,Scotland,Aberdeen City,501,3449,3950,111.0043456,684.0070434,24.21052632,5.273694213,85.29284476,37236.84211,473.6646807
19,2018,Scotland,Aberdeen City,373,4529,4902,79.80520273,306.370666,11.8865867,5.191318486,99.89766393,35211.26761,390.222155
20,2018,Scotland,Aberdeen City,101,3853,3954,96.28520091,340.5422039,4.321907601,5.706082967,98.20528345,19761.90476,116.4327372
21,2018,Scotland,Aberdeen City,169,3372,3541,111.8976769,396.5056061,14.37632135,5.450136089,91.0503884,20031.54574,450.4509352
22,2018,Scotland,Aberdeen City,877,4595,5472,94.71365574,689.4457658,29.71938776,4.884006021,95.94984666,28860.02886,843.0160571
23,2018,Scotland,Aberdeen City,1000,3582,4582,96.97433441,652.9160667,38.81230117,4.728922148,95.58675061,31333.33333,1200.248708
24,2018,Scotland,Aberdeen City,389,2908,3297,73.62521944,624.4377884,22.58064516,5.047432483,93.58454058,38260.86957,808.9758705
25,2018,Scotland,Aberdeen City,281,3899,4180,64.47347587,822.5191921,15.58935361,5.43357882,93.58454058,21634.61538,606.6684294
26,2018,Scotland,Aberdeen City,737,6364,7101,85.80588686,885.2187181,24.71698113,5.216005611,98.91322619,33195.02075,1001.347808
27,2018,Scotland,Aberdeen City,422,3314,3736,85.61944526,694.2011937,15.3526971,5.32420113,100,29545.45455,1764.728786
28,2018,Scotland,Aberdeen City,440,5276,5716,86.76140442,336.433427,27.28635682,4.990602674,100,30790.96045,499.1936707
29,2018,Scotland,Aberdeen City,652,3823,4475,85.79621276,927.783827,30.80808081,5.591859118,99.96586795,40655.10597,855.0308194
30,2018,Scotland,Aberdeen City,456,4149,4605,82.25778026,494.9711601,27.35229759,5.022457636,59.35983591,27139.3643,490.0074498
31,2018,Scotland,Aberdeen City,1012,4556,5568,75.7370493,653.2304791,29.29991357,5.238618913,96.51482852,31810.49069,741.1610642
32,2018,Scotland,Aberdeen City,872,3145,4017,88.25585152,679.7406817,36.06340819,5.093951202,100,34981.68498,931.957828
33,2018,Scotland,Aberdeen City,502,5592,6094,94.12692638,461.7660438,17.5,5.850493892,100,26574.80315,353.2237401
34,2018,Scotland,Aberdeen City,814,4651,5465,102.4271378,547.8455349,20.61611374,5.118359909,86.44193009,31730.76923,589.5593859
35,2018,Scotland,Aberdeen City,806,3911,4717,110.6310057,420.1930253,23.39499456,5.149918644,99.9666735,31006.71141,697.9721855
36,2018,Scotland,Aberdeen City,664,4250,4914,101.7704519,677.7528911,19.28665786,5.178142485,82.18142914,28504.6729,341.7193164
37,2018,Scotland,Aberdeen City,552,2953,3505,105.7457296,503.0244513,21.35338346,5.037923993,96.99345186,34951.45631,660.74351
38,2018,Scotland,Aberdeen City,923,4469,5392,102.1630001,565.384176,24.66666667,5.082433439,100,33242.13406,795.5648348
39,2018,Scotland,Aberdeen City,924,3975,4899,95.67308849,621.1749403,29.3071161,5.159485173,100,33084.94784,762.2641368
40,2018,Scotland,Aberdeen City,152,5497,5649,85.33905182,255.1414436,5.910543131,6.034601692,100,13506.49351,121.8478961
41,2018,Scotland,Aberdeen City,298,3722,4020,75.6111556,419.5067824,11.54929577,5.223900477,100,22848.66469,505.3417569
42,2018,Scotland,Aberdeen City,397,4870,5267,82.33451442,362.8812829,13.63636364,5.503530572,99.99461948,22253.52113,385.7252005
43,2018,Scotland,Aberdeen City,367,4894,5261,103.6637204,410.2250432,10.125,5.261212358,98.47327752,24699.6997,318.4887228
44,2018,Scotland,Aberdeen City,97,3965,4062,88.71154194,317.1221686,5.675146771,5.932321804,96.12077561,18040.08909,152.2933358
45,2018,Scotland,Aberdeen City,147,4245,4392,106.1594592,269.6720859,4.572271386,5.822875491,100,18194.07008,87.32554658
46,2018,Scotland,Aberdeen City,144,4756,4900,112.07139,205.9772929,5.970149254,5.809514033,93.20855912,19886.36364,76.04194273
47,2018,Scotland,Aberdeen City,284,3348,3632,110.452469,367.9828954,11.34215501,6.014320302,95.43134654,22945.20548,197.4859031
48,2018,Scotland,Aberdeen City,107,2555,2662,102.8451104,263.1306687,10.95505618,5.890508623,100,21904.7619,353.2906119
49,2018,Scotland,Aberdeen City,124,3416,3540,80.17685262,350.410883,6.719367589,6.054689598,100,23846.15385,122.5338882
50,2018,Scotland,Aberdeenshire,167,2903,3070,103.3684018,264.2200925,13.47708895,5.747031446,100,13112.88483,208.3777451
51,2018,Scotland,Aberdeenshire,256,5069,5325,82.09334302,250.9121165,8.882235529,6.036417069,100,16666.66667,139.5023546
52,2018,Scotland,Aberdeenshire,244,4077,4321,73.35749092,369.1628124,8.044692737,5.660130985,100,18778.80184,198.4376106
53,2018,Scotland,Aberdeenshire,297,3782,4079,94.33758626,277.4314012,11.94209891,5.722143359,84.92969181,17880.7947,132.3358371
54,2018,Scotland,Aberdeenshire,341,5442,5783,82.44830984,333.540001,8.671439936,5.944741878,99.96629195,21853.54691,170.9504822
55,2018,Scotland,Aberdeenshire,105,4289,4394,70.79348744,329.6553427,4.522613065,6.176260524,99.99904924,19087.83784,172.0163959
56,2018,Scotland,Aberdeenshire,381,4947,5328,96.23541827,389.6708943,12,6.123915731,88.08320667,18413.85597,206.3511703
57,2018,Scotland,Aberdeenshire,268,5401,5669,89.4564607,305.5813847,8.008898776,6.050457268,97.7982421,15539.4525,264.2666929
58,2018,Scotland,Aberdeenshire,87,2883,2970,102.5318268,304.1146595,5.797101449,6.158294963,92.85560027,18518.51852,75.67521906
59,2018,Scotland,Aberdeenshire,102,4192,4294,110.7004617,253.0393174,6.739811912,5.863301658,99.47026935,16449.08616,125.8095039
60,2018,Scotland,Aberdeenshire,233,5646,5879,58.58491057,361.0855402,6.368563686,5.736953395,88.98720007,23025.21008,183.0754827
61,2018,Scotland,Aberdeenshire,144,4964,5108,85.41599512,257.013952,5.994005994,5.998721973,92.8112863,19911.9912,122.6254708
62,2018,Scotland,Aberdeenshire,182,3923,4105,71.32098718,196.9606498,9.38215103,6.088239473,95.93794035,21066.3199,110.6888332
63,2018,Scotland,Aberdeenshire,114,2895,3009,108.2804722,168.1867401,2.43902439,6.321075659,95.48362405,15802.78129,280.2641766
64,2018,Scotland,Aberdeenshire,114,4169,4283,87.61795472,204.9859631,6.683480454,5.964078052,99.97101067,17365.85366,99.09289133
65,2018,Scotland,Aberdeenshire,195,3883,4078,95.06923682,252.1936537,14.375,5.724635066,100,17078.65169,90.23957928
66,2018,Scotland,Aberdeenshire,275,5928,6203,79.22604599,329.2204772,7.075471698,5.798020323,80.10650428,17489.53975,124.5342842
67,2018,Scotland,Aberdeenshire,322,3232,3554,105.5018727,510.8964612,15.11254019,5.338022082,94.78176719,20765.02732,287.713993
68,2018,Scotland,Aberdeenshire,334,5136,5470,105.3423629,334.987137,9.268292683,5.510131626,97.20265395,22250.42301,165.5806247
69,2018,Scotland,Aberdeenshire,524,4814,5338,98.99576379,370.3293041,18.06775408,5.449618071,91.69872491,26332.79483,544.267376
70,2018,Scotland,Aberdeenshire,162,6203,6365,42.79212405,182.6803285,4.47284345,5.75,98.16930662,10897.4359,78.19478662
71,2018,Scotland,Aberdeenshire,174,5775,5949,52.26506501,214.2947132,6.198655713,5.954730146,87.37576855,17872.34043,214.8675163
72,2018,Scotland,Aberdeenshire,107,3310,3417,50.27305056,471.1149497,3.537735849,5.930935566,87.76943153,18421.05263,116.3914473
73,2018,Scotland,Aberdeenshire,103,4940,5043,75.42770339,191.9454617,2.203856749,5.878044634,97.26124199,13031.55007,66.89752498
74,2018,Scotland,Aberdeenshire,95,3793,3888,121.2763092,245.7764342,9.171075838,5.516987789,98.59107518,18558.95197,97.84571135
75,2018,Scotland,Aberdeenshire,134,3835,3969,56.22175702,249.8076188,5.456570156,5.945306546,76.95189987,27098.32134,118.429771
76,2018,Scotland,Aberdeenshire,152,4078,4230,80.5957691,241.2664626,4.586129754,5.468021555,87.98157628,19224.55574,163.251236
77,2018,Scotland,Aberdeenshire,184,5082,5266,74.96831297,260.0360789,5.565693431,5.620129077,99.62520983,20383.69305,124.7901762
78,2018,Scotland,Aberdeenshire,252,5841,6093,68.15731542,319.8044127,8.256107835,5.856413542,97.84835661,18918.91892,207.245508
79,2018,Scotland,Aberdeenshire,252,3841,4093,115.933443,355.3694055,8.752025932,5.58051438,100,13830.84577,209.487516
80,2018,Scotland,Aberdeenshire,168,4378,4546,94.35249835,291.6449954,9.587378641,5.90367298,100,15530.30303,170.374903
81,2018,Scotland,Aberdeenshire,249,5777,6026,86.83175895,251.8782629,7.275666936,5.670127951,99.95566715,21379.31034,93.33955552
82,2018,Scotland,Aberdeenshire,185,4877,5062,69.54492972,286.0605448,9.891107078,5.874776219,94.04056418,17994.85861,165.6426184
83,2018,Scotland,Aberdeenshire,203,3725,3928,87.05560935,452.870887,6.891891892,5.686308374,95.17330713,23611.11111,57.57095101
84,2018,Scotland,Aberdeenshire,216,4825,5041,70.65013279,329.1140851,8.050436469,5.708759626,95.52464784,19166.66667,133.8777365
85,2018,Scotland,Aberdeenshire,253,4400,4653,83.13486434,262.1507977,13.46153846,5.372089572,100,19828.51018,161.0376369
86,2018,Scotland,Aberdeenshire,488,3843,4331,108.0598066,470.3119494,21.45015106,5.286005536,97.28041043,23008.84956,371.6301709
87,2018,Scotland,Aberdeenshire,110,2748,2858,81.94179308,175.0642648,12.88014311,5.452350656,94.04923716,16157.20524,61.02793816
88,2018,Scotland,Aberdeenshire,404,4204,4608,98.93922172,471.1906781,13.77899045,5.163578519,89.01126597,24893.79779,200.2999906
89,2018,Scotland,Aberdeenshire,288,2925,3213,101.7446675,408.6165362,15.92592593,5.075096014,94.08809072,17562.72401,191.9601906
90,2018,Scotland,Aberdeenshire,305,3505,3810,96.98855792,281.1860974,15.3961136,5.529481259,93.15775902,19588.74459,151.7369866
91,2018,Scotland,Aberdeenshire,511,3568,4079,98.2102915,522.3002001,18.89400922,5.595540566,99.82064679,20470.82907,476.7957011
92,2018,Scotland,Aberdeenshire,468,3439,3907,99.00029367,375.7419624,15.37313433,5.186667053,89.38238716,21721.31148,421.423523
93,2018,Scotland,Aberdeenshire,251,2876,3127,99.36513199,324.2048691,15.12770138,5.567065866,100,19840.21305,173.5512389
94,2018,Scotland,Aberdeenshire,281,2747,3028,99.23345766,421.9256472,12.11538462,5.602548851,100,16552.90102,285.1067688
95,2018,Scotland,Aberdeenshire,332,4708,5040,83.37528842,292.6275847,9.049773756,5.502347412,99.99552624,19635.62753,198.1487522
96,2018,Scotland,Aberdeenshire,289,2350,2639,104.2589416,471.0425894,11.83932347,5.487081913,99.89289435,26008.96861,239.6150267
97,2018,Scotland,Aberdeenshire,136,2973,3109,87.18694192,317.8649736,9.477124183,5.568779245,94.54781832,15985.79041,107.6394822
98,2018,Scotland,Aberdeenshire,364,4136,4500,105.2349573,346.9431513,17.18963165,5.463813442,94.08226674,21333.33333,241.1283718
99,2018,Scotland,Aberdeenshire,317,4222,4539,115.9691256,436.9025221,15.3638814,5.429589968,99.99576062,16357.30858,372.8100284
100,2018,Scotland,Aberdeenshire,364,2148,2512,115.040778,465.1792635,17.7184466,5.734552712,99.84808282,19967.53247,720.7414522
101,2018,Scotland,Aberdeenshire,1143,5140,6283,97.57976829,707.7475026,27.28842832,5.063992034,87.93869668,22164.41207,1251.053351
102,2018,Scotland,Aberdeenshire,333,3918,4251,93.0433443,476.0465597,14.45783133,5.505145024,90.86562607,20043.81161,146.8416735
103,2018,Scotland,Aberdeenshire,382,6787,7169,65.09675751,418.0420609,10.0990099,5.22619926,98.40104906,16346.15385,168.9650305
104,2018,Scotland,Aberdeenshire,530,5690,6220,91.43740758,316.991053,13.16017316,5.422942041,100,16192.02604,273.2273311
105,2018,Scotland,Aberdeenshire,175,3996,4171,92.78176313,370.7396864,8.416547789,5.574083466,95.89588781,16834.67742,128.2473199
106,2018,Scotland,Aberdeenshire,404,1946,2350,118.1605101,480.1902393,26.17449664,4.682056833,85.90629062,18811.88119,583.403556
107,2018,Scotland,Aberdeenshire,345,2315,2660,102.1168977,467.0015335,19.13265306,5.46826706,99.50518903,29861.11111,696.3770691
108,2018,Scotland,Aberdeenshire,737,2830,3567,92.0521482,608.3946476,29.6803653,4.990124418,88.3367038,26111.11111,1353.075647
109,2018,Scotland,Angus,246,5280,5526,84.60054139,242.6621046,10.0877193,5.928730716,94.9568756,15078.70754,155.7608617
110,2018,Scotland,Angus,214,6036,6250,53.49719997,299.0389832,9.026128266,5.766420123,98.71727986,20334.72803,113.0683721
111,2018,Scotland,Angus,140,2659,2799,111.085813,243.5007598,7.96460177,5.688847779,80.69048118,18803.4188,138.1269237
112,2018,Scotland,Angus,226,4536,4762,103.4982132,305.9505563,6.656804734,5.813408088,99.34524382,23953.91146,86.67889194
113,2018,Scotland,Angus,529,4796,5325,88.04069724,415.0397944,17.58691207,5.298908364,81.45759687,23867.59582,213.9226172
114,2018,Scotland,Angus,267,5147,5414,108.1002912,203.0054814,14.26767677,5.450708122,99.35967289,16898.84918,113.7575509
115,2018,Scotland,Angus,134,2646,2780,81.63744035,233.2615258,12.06434316,6.228547379,92.24898213,18210.86262,133.2923676
116,2018,Scotland,Angus,616,5012,5628,97.06944404,388.9223295,18.10344828,5.655375975,96.37543824,18270.79935,215.9688291
117,2018,Scotland,Angus,360,3259,3619,100.9705585,417.0997477,19.95661605,5.815336783,100,18428.43779,303.9408143
118,2018,Scotland,Angus,1027,3706,4733,91.9204514,838.2823386,26.88330871,5.072377447,100,23648.64865,882.5420403
119,2018,Scotland,Angus,866,4226,5092,90.96103133,408.3419155,24.20948617,5.234204638,85.61139536,20103.62694,258.2649675
120,2018,Scotland,Angus,936,3737,4673,107.5798563,428.8415978,31.8574514,5.286573843,100,22580.64516,459.7505055
121,2018,Scotland,Angus,222,2659,2881,99.72828973,291.8860486,12.55319149,5.343246907,88.12015018,17709.92366,466.3013317
122,2018,Scotland,Angus,842,4704,5546,92.09312471,567.1167814,26.62337662,5.362356652,100,25896.41434,484.1507286
123,2018,Scotland,Angus,573,4141,4714,97.43467863,374.9195144,21.02628285,5.512048218,100,21572.38734,224.8571991
124,2018,Scotland,Angus,255,3571,3826,81.36731731,281.8196177,13.87434555,5.706182711,99.9693029,18252.93351,107.4450549
125,2018,Scotland,Angus,216,3254,3470,91.75735972,285.5736604,10.93189964,5.766349447,92.60019667,14547.83748,180.0054605
126,2018,Scotland,Angus,629,2876,3505,99.92559433,552.3818677,30.28485757,5.096005742,99.21519596,24257.42574,483.6476474
127,2018,Scotland,Angus,333,3532,3865,97.5161114,335.0839148,15.34569983,5.482021308,99.24005718,20020.12072,328.4229609
128,2018,Scotland,Angus,367,5055,5422,95.53127839,248.0252614,12.23990208,5.812108689,99.92321781,20071.68459,163.4856898
129,2018,Scotland,Angus,294,4102,4396,79.35850748,449.0044625,14.77104874,5.30207674,86.38641585,21132.71344,241.8879283
130,2018,Scotland,Angus,812,3939,4751,94.59912545,526.1750219,27.1957672,5.114090902,100,22631.57895,677.5817515
131,2018,Scotland,Angus,597,4288,4885,108.0585917,357.7102432,19.19191919,5.10894113,92.12671564,22684.79184,261.6872542
132,2018,Scotland,Angus,197,2684,2881,98.6831404,337.2967287,9.027777778,5.788252073,100,19010.81917,128.6706199
133,2018,Scotland,Angus,636,5395,6031,100.0379364,432.9318659,15.87136929,5.680527843,100,22288.35979,340.7395902
134,2018,Scotland,Angus,210,3296,3506,96.65742818,241.4490796,14.77477477,5.760520352,100,23129.2517,92.11031363
135,2018,Scotland,Argyll and Bute,247,3588,3835,97.73324095,332.0491387,23.90572391,6.043197984,100,19637.46224,135.3791262
136,2018,Scotland,Argyll and Bute,628,5169,5797,92.30451994,490.849211,18.6770428,5.583793629,89.8035779,31603.33642,360.9225555
137,2018,Scotland,Argyll and Bute,194,2516,2710,106.5619296,352.5092242,15.27093596,5.528000794,82.87834691,22782.25806,598.7881567
138,2018,Scotland,Argyll and Bute,340,5258,5598,89.85432032,356.338574,15.09872242,5.61,91.81699593,22141.82344,120.2024805
139,2018,Scotland,Argyll and Bute,146,2091,2237,98.26543417,269.0762951,18.72659176,5.386975611,93.31067948,22874.8068,121.0497521
140,2018,Scotland,Argyll and Bute,225,2848,3073,100.00051,417.6075024,20.04608295,5.334460646,96.55994951,19077.30673,217.1063782
141,2018,Scotland,Argyll and Bute,405,3254,3659,102.4621163,630.7047056,15.99378882,5.438339105,99.96314102,27218.22542,267.2360188
142,2018,Scotland,Argyll and Bute,169,2256,2425,117.6579638,288.6392471,20.61538462,5.536899023,99.65082447,18463.81093,113.5506489
143,2018,Scotland,Argyll and Bute,267,3071,3338,112.8501781,383.9558046,14.9068323,5.616431569,100,16916.48822,106.2871805
144,2018,Scotland,Argyll and Bute,246,2612,2858,105.8066063,279.0353937,24.80211082,5.787024097,100,19949.49495,97.99431171
145,2018,Scotland,Argyll and Bute,747,3896,4643,113.1046249,442.062623,15.24163569,5.438268557,100,29840,467.9698894
146,2018,Scotland,Argyll and Bute,196,2326,2522,120.799437,365.3556191,18.21862348,5.836081103,100,16481.06904,159.4075437
147,2018,Scotland,Argyll and Bute,870,2752,3622,116.9529684,630.8824968,30.53691275,5.378271602,100,22916.66667,572.9934451
