,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2016,Scotland,Aberdeen City,285,4701,4986,101.3897965,341.4,8.543922984,5.8,99.94603989,19202.51836,98.73087898
2,2016,Scotland,Aberdeen City,85,4144,4229,94.41751091,239.5,3.737113402,6.21,91.00085015,22006.84151,111.2241704
3,2016,Scotland,Aberdeen City,195,6371,6566,87.92898518,176.2,1.893663511,6.41,99.9526427,19186.49271,57.352091
4,2016,Scotland,Aberdeen City,610,4679,5289,96.24965598,656.2,14.72148541,5,93.39708975,38916.25616,457.2411855
5,2016,Scotland,Aberdeen City,105,4552,4657,93.15364938,294.9,2.491694352,5.84,95.51215132,21322.53711,285.8150829
6,2016,Scotland,Aberdeen City,95,3964,4059,94.95303993,195.2,2.229299363,6.13,99.92679906,21274.5098,106.1937062
7,2016,Scotland,Aberdeen City,120,4568,4688,84.90769633,199.8,1.453488372,5.94,100,21612.04606,185.0558746
8,2016,Scotland,Aberdeen City,230,4730,4960,96.92087704,211,5.024509804,5.93,96.50800142,20729.68491,277.7434254
9,2016,Scotland,Aberdeen City,455,3517,3972,102.4733656,553.8,15.37242472,5.25,100,32638.03681,601.2607634
10,2016,Scotland,Aberdeen City,145,4483,4628,104.1147214,677.3,2.444987775,6.17,80.49716858,25742.57426,389.0030855
11,2016,Scotland,Aberdeen City,385,5548,5933,97.89340372,320.4,9.941520468,5.55,91.01196567,25341.1306,505.4437319
12,2016,Scotland,Aberdeen City,55,3577,3632,96.43529693,119.7,2.43902439,6.4,99.91130037,15700.93458,580.655267
13,2016,Scotland,Aberdeen City,155,6146,6301,93.27149859,299.8,6.367041199,6.28,100,25699.3007,301.4591401
14,2016,Scotland,Aberdeen City,310,3881,4191,88.68842385,816.3,15.03496503,5.05,100,25892.85714,3576.982327
15,2016,Scotland,Aberdeen City,250,2487,2737,70.31064251,1053,26.78571429,5.32,100,32000,4492.513352
16,2016,Scotland,Aberdeen City,190,4843,5033,79.9141744,326,5.197505198,5.45,79.57673833,20518.86792,413.2941049
