,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2015,Scotland,Aberdeen City,285,4701,4986,100.1444906,331.3,8.165680473,5.74,99.9517776,21143.47357,117.6947794
2,2015,Scotland,Aberdeen City,85,4144,4229,95.98297491,234.6,2.628285357,6.24,91.95775168,20281.35991,119.7316078
3,2015,Scotland,Aberdeen City,195,6371,6566,89.12732101,158,2.672605791,6.42,99.95767832,19372.54902,62.87546365
4,2015,Scotland,Aberdeen City,610,4679,5289,97.49143296,624.4,13.87362637,5.1,89.54766416,33171.32442,502.8584173
5,2015,Scotland,Aberdeen City,105,4552,4657,92.12136457,260.2,4.304635762,5.91,95.21434357,22451.79063,282.0061901
6,2015,Scotland,Aberdeen City,95,3964,4059,94.94521649,224.8,2.62295082,6.14,99.88412371,23410.40462,108.0112751
7,2015,Scotland,Aberdeen City,120,4568,4688,86.54395692,195.4,1.777777778,6.09,100,19200,176.7250374
8,2015,Scotland,Aberdeen City,230,4730,4960,98.3865629,215.9,4.370860927,5.84,95.36196858,23813.42062,278.5316015
9,2015,Scotland,Aberdeen City,455,3517,3972,101.7217906,580.8,14.39873418,5.13,97.99352827,28091.23649,587.299603
10,2015,Scotland,Aberdeen City,145,4483,4628,103.8881552,726.2,1.297016861,6.21,81.88649267,21328.22478,379.089411
11,2015,Scotland,Aberdeen City,385,5548,5933,96.70539027,382.3,12.69230769,5.83,90.12097549,29182.87938,568.0173801
12,2015,Scotland,Aberdeen City,55,3577,3632,96.68038982,87.8,1.137980085,6.26,99.91761907,15719.69697,585.461497
13,2015,Scotland,Aberdeen City,155,6146,6301,93.47232474,334.2,5.491698595,6.33,100,26923.07692,327.4668266
14,2015,Scotland,Aberdeen City,310,3881,4191,87.47952687,891.6,14.33566434,5.44,100,25449.1018,3857.087878
15,2015,Scotland,Aberdeen City,250,2487,2737,69.63964218,863.6,31.42857143,5.72,100,33684.21053,4545.923597
16,2015,Scotland,Aberdeen City,190,4843,5033,80.50679756,386.1,6.097560976,5.29,80.49165391,20802.00501,419.192842
17,2015,Scotland,Aberdeen City,200,4841,5041,87.8133804,418.7,1.913043478,5.91,87.05444219,25988.70056,307.2419142
18,2015,Scotland,Aberdeen City,490,3646,4136,106.9413193,674.3,18.44197138,5,84.74466077,28402.36686,531.3541303
19,2015,Scotland,Aberdeen City,335,4057,4392,86.64065924,427.4,11.58690176,5.14,99.89384953,27309.23695,399.4417462
20,2015,Scotland,Aberdeen City,100,3935,4035,95.78850502,375.5,3.389830508,5.66,97.8146724,13364.0553,135.9495848
21,2015,Scotland,Aberdeen City,170,3431,3601,109.5653911,447.2,5.436893204,5.44,90.14073722,30952.38095,415.8667511
22,2015,Scotland,Aberdeen City,805,4894,5699,89.23369141,662.7,22.08883553,4.99,90.68021757,38853.50318,1045.477992
23,2015,Scotland,Aberdeen City,1010,3664,4674,92.41039161,637.2,27.14007782,4.88,88.20862486,33049.40375,1163.789042
24,2015,Scotland,Aberdeen City,325,3103,3428,69.76877601,757.7,19.921875,5.22,85.32805668,34161.49068,850.5802816
25,2015,Scotland,Aberdeen City,240,4058,4298,61.75297992,1009,8.494208494,4.69,85.32805668,12371.13402,750.9305286
26,2015,Scotland,Aberdeen City,630,6590,7220,83.04183445,963.9,19.82300885,5.44,96.09664806,36734.69388,1046.752589
27,2015,Scotland,Aberdeen City,340,3433,3773,86.51935036,757,12.47165533,5.34,99.45518227,29080.11869,1378.965211
28,2015,Scotland,Aberdeen City,355,5208,5563,85.85217963,367.2,19.06354515,4.85,97.376607,28994.08284,606.3106188
29,2015,Scotland,Aberdeen City,530,4090,4620,83.11862781,1089.1,23.18501171,5.03,99.92194114,33879.78142,869.4988397
30,2015,Scotland,Aberdeen City,415,4497,4912,75.62455206,526.1,20.5338809,4.66,65.62683122,28186.27451,551.443837
31,2015,Scotland,Aberdeen City,900,4480,5380,76.37726677,679.7,23.54920101,4.93,95.88538301,32974.91039,922.8474798
32,2015,Scotland,Aberdeen City,770,3302,4072,86.9650133,841.1,23.24037185,4.77,100,33269.59847,1220.09014
33,2015,Scotland,Aberdeen City,445,5789,6234,92.22273529,490.9,10.81409478,5.48,100,24474.18738,438.4789475
34,2015,Scotland,Aberdeen City,685,4752,5437,100.6024708,464.6,13.96449704,5.22,83.15860994,34928.6314,581.0544297
35,2015,Scotland,Aberdeen City,770,4059,4829,107.4886069,518.1,19.27582535,4.98,99.96947089,28943.75857,770.0452619
36,2015,Scotland,Aberdeen City,585,4389,4974,99.81331503,626.9,17.06349206,5.07,83.67710417,26691.38091,423.3380633
37,2015,Scotland,Aberdeen City,540,3088,3628,101.7078429,438.4,12.35795455,4.65,91.17202874,33982.03593,639.5608568
38,2015,Scotland,Aberdeen City,885,4662,5547,100.2215129,544.6,17.92929293,4.67,100,36350.57471,927.7122658
39,2015,Scotland,Aberdeen City,920,4381,5301,90.59034343,663.3,22.33856894,4.71,90.28342219,32601.88088,977.3930985
40,2015,Scotland,Aberdeen City,125,5523,5648,87.24144344,336.2,2.982731554,6,99.97984873,16420.11834,165.8857215
41,2015,Scotland,Aberdeen City,250,3316,3566,87.31197637,413.6,8.506224066,5.22,98.29661572,25225.22523,659.7753782
42,2015,Scotland,Aberdeen City,335,4570,4905,87.21812841,325,8.602150538,5.2,99.98392923,23076.92308,459.971755
43,2015,Scotland,Aberdeen City,300,5106,5406,101.8889166,468.6,8.094645081,5.42,95.43991917,21313.98014,378.2696686
44,2015,Scotland,Aberdeen City,85,3993,4078,88.54666828,340.1,5.510204082,5.69,95.51286397,20676.20286,177.0382162
45,2015,Scotland,Aberdeen City,125,4226,4351,105.8263508,375.5,3.188405797,5.78,100,21875,96.74711635
46,2015,Scotland,Aberdeen City,145,4869,5014,109.0112213,266.5,4.467805519,5.57,94.65024628,19546.43629,125.9663565
