,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2010,Scotland,Aberdeen City,309.6635189,4541.205468,4850.868987,102.4891955,351.7995459,6.3,5.635804913,96.77,21963,222.8845372
2,2010,Scotland,Aberdeen City,73.07455346,4254.576414,4327.650968,100.7987571,250.4625406,1.2,6.198019006,100,21629,156.802055
3,2010,Scotland,Aberdeen City,222.8232739,7758.521355,7981.344629,96.86495426,223.9252781,1.6,6.452041152,96.84,17647,153.4776597
4,2010,Scotland,Aberdeen City,659.9476723,4326.274687,4986.222359,101.7911328,620.0554408,16.3,5.084717195,84.84,33043,874.1209701
5,2010,Scotland,Aberdeen City,144.9920176,3862.131792,4007.12381,97.3100185,330.5257977,3.8,6.018719513,97.54,20216,358.9819313
6,2010,Scotland,Aberdeen City,86.68843633,3651.038998,3737.727434,100.6771005,273.3919342,1.7,6.096004802,93.69,23069,165.893386
7,2010,Scotland,Aberdeen City,115,4356,4471,90.63857777,239.8,0.8,6.213586409,93.94,25771,216.3449864
8,2010,Scotland,Aberdeen City,247.9384704,4709.646182,4957.584653,99.15924938,329.4912252,4.1,5.874397032,93.01,22104,396.8289847
9,2010,Scotland,Aberdeen City,480,3325,3805,102.93669,486,17.3,4.763315177,79.81,32349,742.9333539
10,2010,Scotland,Aberdeen City,175,4263,4438,104.9693717,570.8,2.8,6.290359262,98.22,24280,715.0688912
11,2010,Scotland,Aberdeen City,410,5756,6166,100.260282,582.9,12.8,5.784080461,87.33,27778,813.1487575
12,2010,Scotland,Aberdeen City,45.79558011,3850.723435,3896.519015,99.66574854,321.7379193,0.8,5.967903743,98.47,19734,755.3034644
13,2010,Scotland,Aberdeen City,203.7966805,5918.120332,6121.917012,98.57665085,420.1,4.6,6.35,99.64,26599,424.6711297
14,2010,Scotland,Aberdeen City,315,3703,4018,91.20158761,735.5,17.1,6.083164696,85.22,25559,5200.373032
15,2010,Scotland,Aberdeen City,440,3874,4314,81.26261036,735.5,21,5.40314105,61.77,19403,5474.464237
16,2010,Scotland,Aberdeen City,220,5729.87045,5949.87045,84.54277316,561.5,8.8,5.508047612,74.8,20161,476.3541738
17,2010,Scotland,Aberdeen City,260,4175,4435,94.5533603,403.1,4.3,6.129490646,88.24,24495,391.7293484
18,2010,Scotland,Aberdeen City,521.9784324,3373.144248,3895.122681,106.2558536,598.3,16.8,4.82357629,80.37,29506,870.6795842
