,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2020,Scotland,Aberdeen City,317,4492,4809,101.4788338,306,9.137709138,5.75214,95.50561798,17391,454.2349727
2,2020,Scotland,Aberdeen City,74,4334,4408,78.25132378,228,3.483606557,6.32609,95.625,15280,277.3350335
3,2020,Scotland,Aberdeen City,208,6657,6865,88.74124532,230,4.069767442,6.32597,97.4248927,17305,303.6876356
4,2020,Scotland,Aberdeen City,713,4784,5497,91.86150277,514,14.83198146,5.05825,89.11564626,25524,1303.353659
5,2020,Scotland,Aberdeen City,132,4383,4515,97.85050205,237,3.150912106,6.15385,96,17903,859.9744246
6,2020,Scotland,Aberdeen City,88,3958,4046,94.9639094,178,3.265940902,6.09677,98.80952381,17843,296.6101695
7,2020,Scotland,Aberdeen City,84,4866,4950,90.27594402,198,3.608247423,5.96226,95.52238806,18891,349.4014882
8,2020,Scotland,Aberdeen City,270,4914,5184,86.18711639,281,6.035283194,6.03297,96.36363636,20896,783.0106906
9,2020,Scotland,Aberdeen City,461,3434,3895,103.5329447,506,15.55555556,5.36486,81.81818182,28892,1741.502308
10,2020,Scotland,Aberdeen City,136,4456,4592,100.4712813,628,2.631578947,6.20513,97.7443609,24736,1319.689485
11,2020,Scotland,Aberdeen City,399,5334,5733,103.9163704,441,8.31792976,6,91.39784946,17838,1048.315603
12,2020,Scotland,Aberdeen City,64,3611,3675,96.67993487,247,2.342606149,6.46479,98.61111111,16578,1176.958143
13,2020,Scotland,Aberdeen City,159,6192,6351,97.23209478,266,4.230317274,6.33663,98.5915493,20355,483.1932773
14,2020,Scotland,Aberdeen City,263,3744,4007,99.15289776,656,15.36144578,5.34375,82.9787234,26879,2151.937046
15,2020,Scotland,Aberdeen City,238,2440,2678,91.50006449,752,18.36734694,5.2,70.21276596,19512,3692.038495
16,2020,Scotland,Aberdeen City,184,4943,5127,97.4522293,340,8.255159475,6.05405,95.83333333,23077,468.7898089
17,2020,Scotland,Aberdeen City,236,4765,5001,95.17297407,409,4.427480916,5.78723,88.88888889,17305,850.7549361
18,2020,Scotland,Aberdeen City,501,3449,3950,104.2371448,478,18.69436202,5.20325,86.61417323,23288,1152.475248
19,2020,Scotland,Aberdeen City,373,4529,4902,76.55909848,366,11.09989909,5.15108,89.74358974,24724,1292.906178
20,2020,Scotland,Aberdeen City,101,3853,3954,102.1562212,356,6.567164179,5.57009,95.68965517,13867,218.6379928
21,2020,Scotland,Aberdeen City,169,3372,3541,104.9556696,414,12.74900398,5.34667,92.92929293,17190,1131.756757
22,2020,Scotland,Aberdeen City,877,4595,5472,104.6185879,765,23.79182156,4.86538,75.625,29656,2307.08035
23,2020,Scotland,Aberdeen City,1000,3582,4582,109.1967681,768,28.70478413,4.65986,83.09178744,31012,1895.086812
24,2020,Scotland,Aberdeen City,389,2908,3297,96.33502433,729,17.45454545,5.31579,84.375,26989,2723.750484
25,2020,Scotland,Aberdeen City,281,3899,4180,94.91182179,582,14.39393939,5.46154,78.57142857,15525,1428.160092
26,2020,Scotland,Aberdeen City,737,6364,7101,99.26070991,737,21.91528545,4.95745,85.13513514,23896,2097.047845
27,2020,Scotland,Aberdeen City,422,3314,3736,93.32115836,679,14.0077821,5.34091,92.53731343,23056,3775.682048
28,2020,Scotland,Aberdeen City,440,5276,5716,94.71312707,466,19.65811966,5.32143,85.54216867,23958,1171.44734
29,2020,Scotland,Aberdeen City,652,3823,4475,97.69309388,770,20,5.02778,80.76923077,31418,1377.308707
30,2020,Scotland,Aberdeen City,456,4149,4605,113.2851679,677,25.44642857,5.16279,91.42857143,26733,1241.232083
31,2020,Scotland,Aberdeen City,1012,4556,5568,87.43737243,665,28.99197145,5.22581,82.55813953,24144,2360.399245
32,2020,Scotland,Aberdeen City,872,3145,4017,101.4717273,971,32.31382979,5.01099,80.91603053,29401,2821.218075
33,2020,Scotland,Aberdeen City,502,5592,6094,93.65745975,393,14.9726776,5.94203,90.26548673,23446,847.5783476
34,2020,Scotland,Aberdeen City,814,4651,5465,101.8053525,625,16.44336175,5.26042,80.92105263,26847,1674.318947
35,2020,Scotland,Aberdeen City,806,3911,4717,108.8161022,552,20.32902468,5.14394,85.35353535,33289,1713.395639
36,2020,Scotland,Aberdeen City,664,4250,4914,102.1441125,587,15.98302687,5.07826,91.11111111,24048,1117.927744
37,2020,Scotland,Aberdeen City,552,2953,3505,103.9119324,515,16.51651652,4.94872,82.27848101,29811,1451.689672
38,2020,Scotland,Aberdeen City,923,4469,5392,103.3528339,596,23.08333333,4.91005,81.8815331,27806,1466.030989
39,2020,Scotland,Aberdeen City,924,3975,4899,104.7890919,735,22.90406223,4.90751,85.39823009,29244,1909.26276
40,2020,Scotland,Aberdeen City,152,5497,5649,84.16976127,258,5.961251863,6.04861,94.62365591,13183,943.6758893
41,2020,Scotland,Aberdeen City,298,3722,4020,70.03834744,508,12.00923788,5.25714,91.20879121,25000,1192.959583
42,2020,Scotland,Aberdeen City,397,4870,5267,84.65383654,402,12.47113164,5.34454,88.95705521,24217,1362.821279
43,2020,Scotland,Aberdeen City,367,4894,5261,104.5778949,378,11.33004926,5.48819,91.47727273,23008,868.1354817
44,2020,Scotland,Aberdeen City,97,3965,4062,103.2129197,346,9.090909091,5.52632,94.11764706,17951,537.6782077
45,2020,Scotland,Aberdeen City,147,4245,4392,94.65879643,207,6.072874494,5.62281,92.59259259,15266,324.1650295
46,2020,Scotland,Aberdeen City,144,4756,4900,105.3246936,297,9.5371669,5.67376,94.17989418,14944,515.9279778
47,2020,Scotland,Aberdeen City,284,3348,3632,100.0640088,310,13.75661376,5.5625,91.22807018,15714,495.6402019
48,2020,Scotland,Aberdeen City,107,2555,2662,103.0831953,249,10.16042781,5.5,91.52542373,17188,808.0808081
49,2020,Scotland,Aberdeen City,124,3416,3540,75.52159354,350,7.94044665,5.87619,95.96774194,17528,568.4045472
50,2020,Scotland,Aberdeenshire,167,2903,3070,103.532519,289,11.01694915,5.67532,94,12323,537.7574371
51,2020,Scotland,Aberdeenshire,256,5069,5325,90.18853648,228,9.408033827,5.84884,94.00921659,11542,592.4713584
52,2020,Scotland,Aberdeenshire,244,4077,4321,91.26866775,369,7.262569832,5.82517,95.97701149,11348,2464.631422
53,2020,Scotland,Aberdeenshire,297,3782,4079,96.79052675,282,10.84489281,5.672,92.54658385,15269,381.1841038
54,2020,Scotland,Aberdeenshire,341,5442,5783,93.28292078,348,7.79109589,5.78505,95.71984436,16828,692.9849475
