,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2014,Scotland,Aberdeen City,285,4701,4991,97.4,196,4.9,5.71,95.25,23631,398.2
2,2014,Scotland,Aberdeen City,85,4144,4197,96.3,258,1.1,6.32,99.07,22154,342.3
3,2014,Scotland,Aberdeen City,195,6371,6591,93.7,168,1.5,6.41,97.55,17367,447.2
4,2014,Scotland,Aberdeen City,610,4679,5289,97.1,700,13.0,5.03,84.88,32503,1526.1
5,2014,Scotland,Aberdeen City,105,4552,4669,94.5,359,2.9,5.95,98.43,21350,864.7
6,2014,Scotland,Aberdeen City,95,3964,4047,94.6,350,1.8,6.1,95,23674,485.4
7,2014,Scotland,Aberdeen City,120,4568,4674,96.7,93,0.9,6.08,95.58,19266,452.8
8,2014,Scotland,Aberdeen City,230,4730,4955,100.7,225,3.1,5.85,94.39,23301,1169.8
9,2014,Scotland,Aberdeen City,455,3517,3982,98.5,732,12.9,4.98,84.03,26651,1465.2
10,2014,Scotland,Aberdeen City,145,4483,4622,99.3,790,3.1,6.25,95.88,21503,1417.0
11,2014,Scotland,Aberdeen City,385,5548,5950,96.4,306,10.1,5.8,89.98,26275,860.8
12,2014,Scotland,Aberdeen City,55,3577,3647,97.7,107,0.7,6.26,98.64,17078,3682.9
13,2014,Scotland,Aberdeen City,155,6146,6310,95.1,460,5.2,6.26,98.26,23322,543.4
14,2014,Scotland,Aberdeen City,310,3881,4175,94.6,653,12.2,5.74,84.41,29377,8853.6
15,2014,Scotland,Aberdeen City,250,2487,2757,85.9,1115,12.5,5.79,64.65,37500,11451.3
16,2014,Scotland,Aberdeen City,190,4843,5015,95.9,366,6.2,5.35,81.97,27720,967.4
17,2014,Scotland,Aberdeen City,200,4841,5041,93.5,451,3.3,5.95,89.35,20644,823.0
18,2014,Scotland,Aberdeen City,490,3646,4121,100.3,752,15.6,4.93,83.37,31981,1383.9
19,2014,Scotland,Aberdeen City,335,4057,4396,91.5,538,8.6,5.1,96.33,27873,1535.3
20,2014,Scotland,Aberdeen City,100,3935,4041,100.7,435,3.0,5.69,93.1,15686,276.0
21,2014,Scotland,Aberdeen City,170,3431,3578,104.2,491,7.3,5.36,89.53,26923,1911.2
22,2014,Scotland,Aberdeen City,805,4894,5691,96.4,808,22.3,4.92,85.68,29068,2206.8
23,2014,Scotland,Aberdeen City,1010,3664,4686,97.2,667,23.4,4.7,81.83,35893,1837.1
24,2014,Scotland,Aberdeen City,325,3103,3446,89.4,930,17.9,5.19,78.67,32609,3154.6
25,2014,Scotland,Aberdeen City,240,4058,4307,87.1,502,10.6,4.44,59.52,19565,1296.3
26,2014,Scotland,Aberdeen City,630,6590,7258,92.1,1214,15.0,5.38,78.4,34699,2703.1
27,2014,Scotland,Aberdeen City,340,3433,3749,95.3,716,10.2,5.42,86.28,32047,3101.4
28,2014,Scotland,Aberdeen City,355,5208,5541,93.8,201,20.1,4.86,81.12,34402,1171.2
