,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2021,Scotland,Aberdeen City,317,4492,4809,103.0693418,324.1,9.05511811,5.762682405,92.63803681,20052.31037,496.4539007
2,2021,Scotland,Aberdeen City,74,4334,4408,76.42910634,208.2,4.818181818,6.317422773,95,14926.82927,352.533837
3,2021,Scotland,Aberdeen City,208,6657,6865,98.38120104,232.7,2.270947533,6.307653436,98.8,18767.12329,428.0261723
4,2021,Scotland,Aberdeen City,713,4784,5497,97.20262254,462.1,15.07853403,5.065261988,84.93150685,27582.15962,1504.122832
5,2021,Scotland,Aberdeen City,132,4383,4515,112.1146656,221.9,2.429149798,6.189908296,100,22698.61286,852.1674694
6,2021,Scotland,Aberdeen City,88,3958,4046,101.2920569,191.4,1.495016611,6.085583015,97.33333333,22382.32469,402.8972386
7,2021,Scotland,Aberdeen City,84,4866,4950,101.4723117,211.7,4.381846635,5.932023824,98.52941176,19864.75063,379.0945896
8,2021,Scotland,Aberdeen City,270,4914,5184,82.20008903,308.4,5.4894785,6.034774668,96.8503937,19658.11966,845.5565142
9,2021,Scotland,Aberdeen City,461,3434,3895,109.5264676,539,16.25874126,5.391053733,91.96428571,29404.30925,2020.063839
10,2021,Scotland,Aberdeen City,136,4456,4592,98.54735619,585.3,3.737113402,6.211191293,91.91176471,23681.37783,1280.719972
11,2021,Scotland,Aberdeen City,399,5334,5733,114.0293424,483.6,15.06849315,6.03016771,94.80519481,22321.42857,861.3176109
12,2021,Scotland,Aberdeen City,64,3611,3675,99.80404964,227.2,1.25588697,6.505354993,98.94736842,16855.75365,1934.924078
13,2021,Scotland,Aberdeen City,159,6192,6351,109.2986279,295.7,2.834008097,6.342154553,95.89041096,21301.77515,528.9612255
14,2021,Scotland,Aberdeen City,263,3744,4007,99.80327869,655.6,25.76923077,5.281756242,83.01886792,22102.42588,4627.627628
15,2021,Scotland,Aberdeen City,238,2440,2678,104.3338684,645.5,29.90196078,5.244447467,70,38596.49123,7164.677804
16,2021,Scotland,Aberdeen City,184,4943,5127,110.1086549,412.1,9.38215103,6.092181448,96.22641509,21321.96162,677.1879484
17,2021,Scotland,Aberdeen City,236,4765,5001,108.4262516,395.4,6.571936057,5.776484062,91.30434783,21531.63152,792.7866621
18,2021,Scotland,Aberdeen City,501,3449,3950,112.0128088,409.9,19.26605505,5.209580978,88.88888889,27486.91099,1316.254417
19,2021,Scotland,Aberdeen City,373,4529,4902,76.41118916,383.9,8.661417323,5.176950827,83.89261745,24570.02457,1527.065527
20,2021,Scotland,Aberdeen City,101,3853,3954,108.5696395,351.9,7.594936709,5.548098663,92.98245614,17939.60924,319.0232375
21,2021,Scotland,Aberdeen City,169,3372,3541,105.8590351,381.8,13.45826235,5.332534175,90.42553191,22500,1153.680585
22,2021,Scotland,Aberdeen City,877,4595,5472,114.6516945,725.6,30.62678063,4.857793344,81.02189781,30535.45586,1865.023803
23,2021,Scotland,Aberdeen City,1000,3582,4582,112.4629318,829.8,30.48780488,4.677722363,82.24299065,35986.15917,1335.553089
24,2021,Scotland,Aberdeen City,389,2908,3297,105.8506706,741.5,17.5257732,5.304106949,80.64516129,32326.28399,2969.242902
25,2021,Scotland,Aberdeen City,281,3899,4180,105.1271114,563.2,17.9389313,5.509958634,85.71428571,22797.92746,1586.165772
