,year,country,la,inc.n,noninc.n,pop,Depop,EM,CP,Attain,PD,EA,crime
1,2022,Scotland,Aberdeen City,317,4492,4809,103.0693418,330.3,9.580052493,5.80488,91.44736842,22064.94588,462.8975265
2,2022,Scotland,Aberdeen City,74,4334,4408,76.42910634,204.2,3.975058457,6.11409,94.88636364,18628.35959,328.4562556
3,2022,Scotland,Aberdeen City,208,6657,6865,98.38120104,207.7,2.71950272,6.27411,98.46743295,17583.89262,333.3333333
4,2022,Scotland,Aberdeen City,713,4784,5497,97.20262254,487.9,16.94915254,5.10323,89.74358974,28368.79433,1117.4135
5,2022,Scotland,Aberdeen City,132,4383,4515,112.1146656,259.8,1.934235977,6.29231,100,19732.0341,669.4720735
6,2022,Scotland,Aberdeen City,88,3958,4046,101.2920569,186.4,1.372212693,6,95.0617284,21955.71956,299.4852597
7,2022,Scotland,Aberdeen City,84,4866,4950,101.4723117,187.8,2.300613497,5.86538,97.22222222,22102.64901,442.0098224
8,2022,Scotland,Aberdeen City,270,4914,5184,82.20008903,323.9,5.125977411,5.92593,92.85714286,19605.17359,691.8767507
9,2022,Scotland,Aberdeen City,461,3434,3895,109.5264676,501.6,16.42857143,5.11957,93.85964912,26724.13793,1499.068901
10,2022,Scotland,Aberdeen City,136,4456,4592,98.54735619,661.8,3.5,6.25472,95.58823529,18849.84026,1093.425606
11,2022,Scotland,Aberdeen City,399,5334,5733,114.0293424,495.6,9.106830123,6.0678,97.43589744,16898.9547,822.5765629
12,2022,Scotland,Aberdeen City,64,3611,3675,99.80404964,226.6,2.909647779,6.4321,97.82608696,13803.68098,1501.527717
13,2022,Scotland,Aberdeen City,159,6192,6351,109.2986279,282.8,4.719387755,6.4,97.95918367,16022.88984,589.3719807
14,2022,Scotland,Aberdeen City,263,3744,4007,99.80327869,675.6,35.94594595,5.21277,90.625,22093.02326,5412.995595
15,2022,Scotland,Aberdeen City,238,2440,2678,104.3338684,708.5,40.49586777,5.56,68.88888889,21238.93805,7829.525483
16,2022,Scotland,Aberdeen City,184,4943,5127,110.1086549,440.3,7.407407407,5.84091,95.91836735,13406.59341,590.3954802
17,2022,Scotland,Aberdeen City,236,4765,5001,108.4262516,374.6,7.334525939,5.87097,94.87179487,23196.44839,752.7247956
18,2022,Scotland,Aberdeen City,501,3449,3950,112.0128088,403.9,15.92039801,4.97414,89.58333333,26265.38988,1139.755767
19,2022,Scotland,Aberdeen City,373,4529,4902,76.41118916,480.9,11.16600791,5.20968,92.77108434,27942.92509,1032.63928
20,2022,Scotland,Aberdeen City,101,3853,3954,108.5696395,362,6.919275124,5.45238,95.96774194,21710.52632,226.5372168
21,2022,Scotland,Aberdeen City,169,3372,3541,105.8590351,382.8,15.10333863,5.25333,90.625,21324.71729,1209.079005
22,2022,Scotland,Aberdeen City,877,4595,5472,114.6516945,721.9,31.08504399,4.80208,81.81818182,26912.1813,1541.289593
23,2022,Scotland,Aberdeen City,1000,3582,4582,112.4629318,791.6,29.51593861,4.71975,79.43925234,26418.43972,1392.778187
24,2022,Scotland,Aberdeen City,389,2908,3297,105.8506706,816.6,17.1686747,5.16667,89.65517241,37888.19876,2983.870968
25,2022,Scotland,Aberdeen City,281,3899,4180,105.1271114,499.6,14.38848921,5.5,96.55172414,21195.65217,1312.607945
26,2022,Scotland,Aberdeen City,737,6364,7101,106.091044,629.4,20.99447514,5,81.39534884,22818.79195,2018.47417
