InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,High.is.Positive.,CPPScore,TypeScore
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,9.755592825087962,No,0.49113348520568073,0.45039790395602186
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,4.644575062034993,No,1.2471768370888137,1.1336282081717513
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Child Poverty,Imputed,2016/17,15.370624300405686,No,0.5573064782155538,-0.3002079129117809
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,5.55524375,No,1.4209071045914243,1.011891897800094
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,7.346772222222221,No,1.2632804998117075,0.7724040697718109
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,5.744935000000001,No,1.4042172287912187,0.9865343630676873
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,6.505359296859681,No,1.3373117333081825,0.8848824127590404
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Child Poverty,Imputed,2016/17,22.74172891906225,No,-0.09123593265314925,-1.285561962630919
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Child Poverty,Imputed,2016/17,10.442051666666664,No,0.990944113738516,0.358633503027147
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,10.870088909035061,No,-0.293229599983419,0.3014143680374197
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,13.303948348454187,No,0.14194680184537187,-0.023938937762746356
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Child Poverty,Imputed,2016/17,20.016278264475034,No,0.6838355501010641,-0.9212293451002987
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Child Poverty,Imputed,2016/17,31.70548759068602,No,-0.3596919702086457,-2.4838187185361553
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,9.679751859262756,No,0.7265392501867673,0.4605361677138489
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Child Poverty,Imputed,2016/17,17.140169204177127,No,0.011534429377134362,-0.5367570228888471
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,19.175299160600474,No,-0.1769068165970141,-0.8088089944740723
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,130.4999551870957,No,0.8253765610312729,0.89489874004255765
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,113.001716602626,No,0.9082304556295595,0.9950603759452084
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Crime Rate,Raw data,2016/17,185.08796285127622,No,0.8975006307554755,0.5824316238858799
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,138.94249610342715,No,1.0059701523012656,0.8465728068194653
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,312.8181795536911,No,0.5972580182284964,-0.14870867902831078
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,77.8239484349474,No,1.1496353937733887,1.1964213752292208
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,242.4291038313344,No,0.7627145604144159,0.2542053022843099
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Crime Rate,Raw data,2016/17,615.3619136810354,No,-0.11390120065619369,-1.8804987215521702
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Crime Rate,Raw data,2016/17,245.18595360555614,No,0.7562343100873912,0.23842482346691748
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,508.991197484859,No,-0.9426679802524425,-1.271622296938687
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,419.28605133197016,No,0.18220824925196433,-0.7581412317339734
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Crime Rate,Raw data,2016/17,218.49668446836006,No,0.5726044626622339,0.3911968207695649
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Crime Rate,Raw data,2016/17,595.201100089729,No,0.16414901881327992,-1.7650962448579803
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,132.54014005224585,No,0.7844281148087352,0.8832205215378315
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Crime Rate,Raw data,2016/17,223.79734565075094,No,0.5637605067044948,0.3608553156614358
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,429.95660548969363,No,-0.055695584076873854,-0.8192205315312681
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,102.73879859624573,No,-0.9489098288481789,-0.49743210228404744
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,102.40682141591688,No,-0.9140218911057509,-0.4497624034912963
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Depopulation,Imputed,2016/17,90.74418751488629,No,0.9290671906006279,1.2249136831045977
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,93.15583810195399,No,0.6484243627580094,0.8786168172627974
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,92.83875747369281,No,0.6853229104359007,0.9241474709880144
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,105.55508084876291,No,-0.7944706263550433,-0.9018313641847555
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,90.58595648768019,No,0.9474804728421301,1.2476345984371233
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Depopulation,Imputed,2016/17,95.6312663424092,No,0.3603597545398174,0.5231619077154632
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Depopulation,Imputed,2016/17,94.73042811520692,No,0.46518994381618956,0.6525162413753576
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,88.43883819035877,No,0.5492406929210053,1.5559463998818162
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,104.16578413156184,No,-0.9095147749857325,-0.7023376641143773
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Depopulation,Imputed,2016/17,107.26474774872653,No,-0.30487235308644395,-1.147328075966183
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Depopulation,Imputed,2016/17,101.16835681340982,No,-0.10208561681463442,-0.2719271844906556
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,109.75709925981396,No,-0.5798059327934524,-1.5052130537875663
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Depopulation,Imputed,2016/17,100.75329738344887,No,-0.04294956337762663,-0.21232743131566315
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Depopulation,Imputed,2016/17,108.45874331372558,No,-0.8814366306191268,-1.318777839130639
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,265,No,0.9570963635782588,0.9676069488175402
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,299.3,No,0.6724316967429161,0.7155073032084126
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Early Mortality,Raw data,2016/17,423.5,No,0.6256324815445483,-0.19734330858906934
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,304.5,No,1.2037638470959722,0.6772881149528015
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,344.3,No,1.0104056256762521,0.38476432791946985
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,239.1,No,1.521493185810788,1.157967905706065
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,381.9,No,0.8277355471490797,0.10841019745582013
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Early Mortality,Raw data,2016/17,585.4,No,-0.1609176704115484,-1.387283035239732
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Early Mortality,Raw data,2016/17,321.8,No,1.1197161779863953,0.5501358155639412
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,364.9,No,-0.2999150087163108,0.2333575436760874
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,271.2,No,0.7263860420483021,0.9220379166666193
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Early Mortality,Raw data,2016/17,597.6,No,0.2282564605172401,-1.4769511307625125
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Early Mortality,Raw data,2016/17,662,No,-0.08528829854709416,-1.950281077620466
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,276.5,No,1.2818915629423757,0.883083744021477
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Early Mortality,Raw data,2016/17,444.2,No,0.2548762910691805,-0.34948507722198296
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Early Mortality,Raw data,2016/17,565.2,No,-0.8158903601282851,-1.238816188554474
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,17511.478559225132,No,0.8717080806907594,1.4578447951606543
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,23794.0984522202,No,-1.0882757695817178,0.519798008170882
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Emergency Admissions,Imputed,2016/17,30105.410512800998,No,-0.5970519849349232,-0.4225327552608795
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,22460.675273244935,No,0.8995588586673249,0.7188890482209184
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,23205.77112799027,No,0.7536913432084497,0.6076401131512431
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,24119.467010002667,No,0.5748169777891072,0.47121780828394644
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,22033.277569674898,No,0.9832305644425483,0.782703038153318
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Emergency Admissions,Imputed,2016/17,30877.175690738997,No,-0.7481405573736597,-0.5377636394788655
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Emergency Admissions,Imputed,2016/17,22645.717017389336,No,0.863333211587667,0.6912607949587447
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,37415.949557003005,No,-2.4319256996153813,-1.514056320011792
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,19983.533022938267,No,0.9032549436838451,1.0887467458682982
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Emergency Admissions,Imputed,2016/17,36432.90310250403,No,-0.23151139286239966,-1.36727940467865
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Emergency Admissions,Imputed,2016/17,41468.7855244761,No,-0.896708804941029,-2.119178040287048
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,26869.7963550862,No,0.6472823004764604,0.060571032056747735
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Emergency Admissions,Imputed,2016/17,28857.833829336498,No,0.3622039066454921,-0.23625930256448718
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Emergency Admissions,Imputed,2016/17,28625.714117177235,No,-0.2973936258593713,-0.20160192174303082
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,5.016320173771929,No,1.0362260221797666,1.0552310288112325
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,5.181915137139137,No,0.9951650603084442,1.0224788165741492
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Out of Work Benefits,Raw data,2016/17,11.279277162541867,No,0.4087885322217228,-0.1834883884759232
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,5.960472500741917,No,1.2008043325733215,0.8684917900791657
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,5.860248067420497,No,1.2157286134633414,0.8883146871331382
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,4.893139701190791,No,1.3597393744163362,1.0795942878102107
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,11.674579686378971,No,0.3499245835141387,-0.261673327771796
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Out of Work Benefits,Raw data,2016/17,15.674485055756932,No,-0.24569575862989043,-1.052794910954305
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Out of Work Benefits,Raw data,2016/17,10.644343088544948,No,0.5033356815838484,-0.05790790507686762
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,6.4798507929696925,No,0.3181269790778882,0.7657665156355443
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,12.221083454290655,No,-0.821830139711782,-0.3697636164559841
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Out of Work Benefits,Raw data,2016/17,17.494209258488738,No,-0.3805775117382366,-1.4127091987377172
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Out of Work Benefits,Raw data,2016/17,21.74300020792016,No,-0.9524941803809124,-2.2530566350192993
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,6.702408467255784,No,0.7279664540184239,0.7217479293513364
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Out of Work Benefits,Raw data,2016/17,10.528571700458057,No,0.155731318020572,-0.03501005240972281
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Out of Work Benefits,Raw data,2016/17,14.271073344514903,No,-0.5726812629761495,-0.775221020493159
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,81.3876138328255,Yes,-2.3409329248874466,-1.7020497150669316
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,98.2213320136278,Yes,0.4600405642420416,0.4184669280906775
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Positive Destinations,Imputed,2016/17,90.3451802508202,Yes,-0.5044166729796083,-0.5736793534192248
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,100,Yes,0.8312882057077664,0.642522898806359
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,96.9795142394937,Yes,0.413416337446657,0.26203712277152946
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,100,Yes,0.8312882057077664,0.642522898806359
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,97.6877828483316,Yes,0.5114024066662578,0.35125659031493034
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Positive Destinations,Imputed,2016/17,99.6244269727873,Yes,0.7793292113625845,0.5952125633016424
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Positive Destinations,Imputed,2016/17,100,Yes,0.8312882057077664,0.642522898806359
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,94.8019162535045,Yes,0.038524561945986205,-0.012271424027279862
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,99.1415682883553,Yes,0.630269747469559,0.5343876245903036
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Positive Destinations,Imputed,2016/17,73.2614602095565,Yes,-1.2042272817312618,-2.7256883323896868
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Positive Destinations,Imputed,2016/17,99.8809861287703,Yes,0.9917746833614844,0.6275309111778029
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,99.788633458986,Yes,0.9898763294296353,0.6158973925924084
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",Positive Destinations,Imputed,2016/17,99.9727825916111,Yes,1.0124340972792398,0.6390943652612202
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",Positive Destinations,Imputed,2016/17,87.2961298661992,Yes,-0.3898451016125969,-0.9577633696164599
S02001346,Monifieth West,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,194.6624699,Yes,0.1510806287280325,-0.39929353781849236
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,198.5465798,Yes,0.30501777687284387,-0.2594373735030233
S02001454,Craigie and  Craigiebank,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",S4 Tariff Score,Imputed,2016/17,192.758969,Yes,0.4987254465868489,-0.46783339418173303
S02001456,West Ferry,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,194.2167111,Yes,0.5502091977742118,-0.4153440918921208
S02001458,Broughty Ferry West,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,213.4204815,Yes,1.2284376286693968,0.2761311077511595
S02001459,Broughty Ferry East,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,222.716292,Yes,1.5567420625379664,0.6108477955393875
S02001460,Barnhill,Dundee City,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,231.040638,Yes,1.8507368358668854,0.9105847061749018
S02001469,Law,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",S4 Tariff Score,Imputed,2016/17,177.3594322,Yes,-0.045147108793040056,-1.022328556402276
S02001470,Balgay,Dundee City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",S4 Tariff Score,Imputed,2016/17,196.8038223,Yes,0.641579399207539,-0.32218930008522784
S02001574,North Giffnock and North Thornliebank,East Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,290.4133344,Yes,0.2539266001963881,3.048432964168544
S02001634,Mountcastle,"Edinburgh, City of",1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,185.3381973,Yes,-0.5825679836652106,-0.7350350679095504
S02001898,Carmyle and Mount Vernon South,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",S4 Tariff Score,Imputed,2016/17,169.1164293,Yes,-0.604435888871535,-1.319136524692588
S02001913,Carntyne,Glasgow City,1,"Large Urban, Dep - OP, HH Inc 0- 30%",S4 Tariff Score,Imputed,2016/17,219.940203,Yes,1.0087670986577169,0.5108884305022735
S02002257,Kilbarchan,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,199.1435677,Yes,0.1087415102048499,-0.2379414735449019
S02002280,Renfrew South,Renfrewshire,1,"Large Urban, Dep - OP, HH Inc 0- 30%",S4 Tariff Score,Imputed,2016/17,207.5552024,Yes,0.37178830117821005,0.06493846421507314
S02002414,Burnside and Springhall,South Lanarkshire,1,"Large Urban, Dep - OP, HH Inc 30-80%",S4 Tariff Score,Imputed,2016/17,198.99519,Yes,0.3918683658738614,-0.24328414832141915
S02001278,Dyce,Aberdeen City,2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,12.206226260134414,No,-0.2582309141857584,-2.3084354061109864
S02001508,Barloch,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 80-90%",Child Poverty,Imputed,2016/17,4.380426664809092,No,0.8199121350397733,0.7339391450915277
S02001509,Keystone and Dougalston,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,7.677979166666666,No,0.34933140622193903,-0.5480244026203802
S02001519,Bishopbriggs North and Kenmure,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,5.679730894521268,No,0.6344935462441069,0.22881885998898263
S02001523,Woodhill West,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 80-90%",Child Poverty,Imputed,2016/17,9.400755000000002,No,0.10348085288486028,-1.217774412049565
S02001572,Merrylee and Braidbar,East Renfrewshire,2,"Large Urban, Dep - OP, HH Inc 80-90%",Child Poverty,Imputed,2016/17,4.77143785721938,No,0.5615721909356274,0.581928799498854
S02001578,Currie East,"Edinburgh, City of",2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,5.425947891067428,No,0.8413012561030947,0.32748008199330186
S02001579,Baberton and Juniper Green,"Edinburgh, City of",2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,2.8428316698980787,No,1.0706124683722302,1.3316978565934112
S02001581,Colinton and Kingsknowe,"Edinburgh, City of",2,"Large Urban, Dep - OP, HH Inc 80-90%",Child Poverty,Imputed,2016/17,3.161520833333334,No,1.0423214461543864,1.2078035773227531
S02001601,Mortonhall and Anwickhill,"Edinburgh, City of",2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,8.64904878286572,No,0.5551766262057151,-0.9255394989096788
S02001607,Liberton West and Braid Hills,"Edinburgh, City of",2,"Large Urban, Dep - OP, HH Inc 80-90%",Child Poverty,Imputed,2016/17,8.512291154256845,No,0.5673170236629991,-0.8723733113662385
S02001633,Duddingston and Portobello South,"Edinburgh, City of",2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,5.293289166666667,No,0.8530777811626776,0.37905277078959415
S02001636,Craigentinny,"Edinburgh, City of",2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,4.697116666666666,No,0.9060018569654437,0.6108220641420881
S02001899,Mount Vernon North and Sandyhills,Glasgow City,2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,6.7746875,No,1.8659483850919,-0.1968588066317536
S02002276,Paisley Ralston,Renfrewshire,2,"Large Urban, Dep - OP, HH Inc 30-80%",Child Poverty,Imputed,2016/17,4.551421875,No,1.2180373114782095,0.6674626822680868
S02001278,Dyce,Aberdeen City,2,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,349.94868034649284,No,0.3785008685653945,-1.0694852349862463
S02001508,Barloch,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 80-90%",Crime Rate,Raw data,2016/17,311.7299290732776,No,-0.007337243114746553,-0.6557480691492094
S02001509,Keystone and Dougalston,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,396.1762617007953,No,-0.4233063030524353,-1.5699220063580581
S02001519,Bishopbriggs North and Kenmure,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 30-80%",Crime Rate,Raw data,2016/17,174.60272220114635,No,0.6681293350027517,0.8287227740985098
S02001523,Woodhill West,East Dunbartonshire,2,"Large Urban, Dep - OP, HH Inc 80-90%",Crime Rate,Raw data,2016/17,132.11981544466047,No,0.8773933046396932,1.2886215633681073
